Gene	MB176	MB95	MB40	MB37	MB38	MB28	MB113	MB18	MB19	MB90	MB26	MB35	MB110	MB64	MB7	MB91	MB206	MB9	MB200	MB12	MB1M21	MB4M23	MB4M26	MB4M77	MB1M1
ENSG00000240847.2	1.67670210776957	1.99887007399997	1.374197882258	1.6128227547666	1.09490221373622	1.80865574020596	2.40052723821947	0.103431954696226	0.187466495529296	2.35687248228717	1.88197347588202	1.80946820058295	3.09390300566516	7.39419620312779	0.191779843061229	4.1413087159793	1.00446219920038	0.179728806325262	1.24922720912845	0.0670050603844465	0.728164651829897	1.22622091523704	1.12553444728834	1.17482389149028	0.470764862766324
ENSG00000187446.7	12.8708619526822	7.45773282596975	9.97059514625479	7.41177220994624	12.3568923501021	6.95093496059949	5.3491214287046	5.67203887838096	12.4018808166597	6.69933207203771	7.28340177805735	10.0402802318803	6.47770796930332	6.76985829177643	8.81057716906134	8.5240980328411	7.96020216326621	9.07575241579553	7.50975151920482	8.23954621414825	5.03029277247054	4.69449492517126	5.04294846744813	5.09592273045437	8.55267585273453
ENSG00000247556.2	26.9218653696291	14.8380592897175	34.413722037656	33.8961679288736	26.2667971256756	36.1025924416951	34.240261839633	39.8318774397171	34.2930796861453	12.4485350562972	29.1721537074378	22.4272394310381	22.3762883787225	34.6008491805505	41.0230429634157	16.1052522970632	28.9474567324124	19.887887646645	24.8449871851229	20.2914299514823	33.6812111342435	42.4467865289287	21.5067178664272	28.8602596193793	43.2082380666558
ENSG00000104147.4	3.47021868277408	1.13413382795311	3.12731728293079	6.8999981048458	2.28524888363711	3.83680853626216	2.20839376280084	4.93917709486526	3.57616391055469	1.4212424138064	2.39684709696083	9.27699555608928	4.98638780660237	2.15299477487715	2.86865509856245	5.40566154723154	5.74337241584566	1.76086244352408	2.74790968224577	1.49124207205126	1.54620435462729	6.21909252937095	2.45927925480165	3.4530412412625	2.80564916630572
ENSG00000137804.8	18.4839640360518	5.84716742664921	15.1729768839714	39.5136796183728	11.2042616673737	25.1837225266278	8.04180129222849	43.8194027076568	31.0718753298545	12.6962329590756	14.8060388563744	55.1988197477962	28.2046626885798	6.84850901828906	19.6592238589779	27.3432208699598	43.464175136345	15.8039133977929	16.4121727627562	21.8498141508849	15.5455062447329	46.3450617748638	23.6225717494364	32.7508005878527	14.5142798743657
ENSG00000259396.1	0.0501534544040718	0.0913158368412514	0.207808402129507	0.356459931132471	0.0639780656453255	0.524358176782401	0.0550326354219793	0.467790571575704	0.471029261876129	0.0750964271316992	0.191232413562036	0.403316678755579	0.252394684790429	0.0705877456749256	0.240933500316418	0.162585518129965	0.143398681035578	0.0376322920807096	0.127742454011425	0.778652293102029	0.279520721273171	0.823373055877437	0.478939468319564	0.737967108310069	0.349477276847346
ENSG00000137806.4	7.75717994026219	5.50630405857702	6.32235895985227	5.61516305967467	5.5587123821831	5.29305229010163	6.88769483920541	8.02071374197775	7.43361185623773	4.59189844020079	6.69517859596048	7.81751966151505	4.74909004434113	5.66267068830943	6.64604133627585	5.91239192120642	5.79006298107483	7.33168075209149	6.80911624965715	4.03270293575271	6.1426264907212	7.41859628975089	4.33995316645231	7.75906716308406	8.85563197309243
ENSG00000137815.10	11.1310999720246	10.7987861360971	15.5186361218475	12.3290200695704	15.6358178977046	12.8275852153403	9.31870953801831	20.6106471989725	24.3513964971209	10.6697836627355	12.3065937011075	12.6297026163622	12.494962905224	12.1203734682059	29.0951072282164	15.0325449215373	10.0103512673722	14.3319290748568	9.9751580622218	16.6751731276248	14.954970741577	14.4504341950666	10.0450567216843	19.5087040714714	21.7314391394977
ENSG00000200407.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137825.6	0.883340713995289	0.213172233468165	0.327659622643655	0.0726384729973295	0.786838372893515	0.0547356342430752	0.355958458702624	0.127255946557835	0.827569114645525	0.139269737589697	0.110863227836225	0.212938575325586	0.456991371379877	1.01924651869673	0.260646241251398	0.452577231753586	0.274337457537155	0.0985641946649782	0.245216615068822	0.3355061994848	0.0347242792499425	0.0483933415153771	0.0571366383258427	0.0672291566613575	0.600015311386639
ENSG00000062524.11	0.873292833380853	0.168136265771313	0.0174417984419036	0.0153528813650179	0.0327223057813484	0.0119195077434777	0.387303604063177	0.0265840869233566	0.0688323563200074	0	0.0071133078032453	0.0425063631738753	0.01032720945217	0.038509761537266	0.0520296699346153	0.0739166252434224	0.0195581009091504	0.0307959387342426	0.141870989039623	0.0889784963758502	0.00346579482485099	0.0108677024105091	0.00933177187556744	0.120781321566393	0.0403320040020433
ENSG00000103932.7	2.86977980684054	4.44626218506755	3.53127725586389	3.45372646422702	4.39774290860069	3.50840966409311	2.46117567599925	4.5068088835571	5.48341969988497	2.64169747784033	2.87621879683109	2.27260461271288	2.87902597825536	1.69095619605058	5.41329862672799	3.77593033577438	2.37923770162827	4.42231239106042	2.52359333360408	7.56341253564656	1.94841515334353	2.95524077427754	2.14315102797857	3.72410503315396	2.2901028706494
ENSG00000259838.1	0.143813519857459	0.0981920293744781	0.0458372564474725	0.0537967429356551	0.0229318970234751	0	0.031560884892605	0.149041708212875	0.120594841142985	0.0461435877556224	0.0498502896251528	0.10513622074899	0.0361867078193507	0.161926587668745	0.25907608317157	0.155403025361171	0.0411191398632138	0.0539547320193307	0	0	0.182163011125451	0.190403019139944	0.0980960356799107	0.105804922757709	0.0770858126873664
ENSG00000092445.7	3.63603183250186	2.33979617295581	3.25401400765763	2.74028414478722	4.21084005717246	4.77361423562946	2.61368614704317	4.14503751501633	1.62134784900232	1.30466165505733	1.45436005488153	2.5552167683691	3.58607734882079	4.67095460987268	5.45280083920039	2.51407767294265	4.18291618631813	1.83222116706528	0.551255326404388	21.4121288921608	1.39794130634269	1.98410351723276	1.43135938658006	1.06477953922331	2.97120514095713
ENSG00000260926.2	0.112238102004411	0.015326635520605	0.0321959854877874	0	0.0429528339170309	0.0146682235630244	0.169956923159331	0.0174477599177273	0.0225881451393348	0	0.0233431539570532	0.0246158147310752	0.0169449746065225	0.0189561449598108	0.0673979467269718	0	0	0.0505302426810092	0.0367552335942605	0	0	0.0178318201281978	0.0153116520196194	0	0.0180483002906951
ENSG00000174197.12	15.7618349374707	9.123498460509	15.0423328261501	13.5821411239514	13.8392363139896	16.3359448928191	13.9625285175667	18.1073454736359	18.5436492703584	8.72544626202767	11.8998374135721	12.1445555774211	13.6803658165989	14.0524953751869	24.8121883748423	11.0708816875215	12.0228307728019	14.2052217728298	16.1633416936085	18.8618183095364	17.41626496573	21.3819717327948	18.4206506255301	17.5212602149723	24.1773466251117
ENSG00000207766.1	0	1.0404176729466	0.647573154917483	0.28500827640379	0	2.10208127252661	0.111470359407924	0	0.255558429315772	0	0.176066980378199	1.39249568970737	0.191712558447198	0	0.10167051963707	0	0	0.381127043200378	0	0.213133117605846	0.128676850412021	0.672487259090014	0.230977899615109	0.747387965011899	1.22517238462687
ENSG00000270702.1	0	0.0358633154591053	0	0.0294728030604579	0	0	0	0	0	0.0337066471614227	0	0	0.0198250610495453	0	0	0	0.0450546350976468	0.0295593581360029	0.0286682735075145	0	0	0.0834505641643053	0.035828255055809	0.0579657332599988	0
ENSG00000260814.2	0	0.063921085788876	0.0298391551775703	0	0	0	0.0308182758363084	0.0121279037075183	0	0.0100128569508932	0.0162257805446576	0.034220809106534	0.0235568372471067	0	0	0.084303601993315	0.0133838768966539	0.0175617363043311	0.05109698160457	0.0785667178625471	0	0.0495794528270285	0	0	0
ENSG00000137802.9	2.85591405649928	6.05704285063829	4.47561398108993	3.4386283863423	3.60858651985087	3.10778118341608	2.47058009668535	4.6862515014364	5.69037184956467	2.6989758872344	3.28465132255813	2.79137325918089	3.0403263412745	2.30270489281738	6.36150978695843	4.40451115908107	3.0329464858535	5.50429953696095	1.95083213923714	21.9737424976054	3.32025285872446	3.38255182628584	2.19697739180106	4.81782720885121	3.44832669044443
ENSG00000268632.1	0	0	0.0415791506572701	0.0487992312968238	0	0	0	0.0675981518123968	0.0875136333540349	0	0	0.143054202002724	0.0984753032461019	0	0.0522242013436317	0	0	0.146827631396867	0.0949342827625891	0.328434640245074	0	0	0	0	0
ENSG00000250379.1	0.0731553962094122	0.0776977447280515	0.0077722007868033	0.0912181749470761	0.0388835026138597	0.0106228503638246	0.0642178577181503	0.0758148832380099	0.0817926195290521	0.026080475204063	0.0169053076154757	0.0534809376230817	0.092037694045131	0.0549127958182056	0.068334220552801	0.0263502576199738	0.0557775462087313	0.109783274956595	0.0266184480268955	0.419517382662375	0	0	0	0.0179403648394072	0
ENSG00000243708.4	3.23951873257943	6.36118299574764	3.93209090842749	2.26010610963175	2.37881744119461	2.10481091586228	3.43349333719858	4.38021169871343	7.05826635457058	1.03056384465468	2.60791578781086	1.53399987775936	1.73100525819743	2.93771285361558	6.67223563604356	5.44313973641032	2.23666562632979	5.59866663951859	2.29719737653237	22.2781622617586	1.61104011982699	2.82195771497557	1.56101524986603	4.14376781526644	5.44851676900176
ENSG00000243789.6	4.92156959195607	7.60826317913257	5.7482384703945	3.38905833426404	4.00176146373328	3.18166494938058	4.53736959154659	6.14129723661225	8.5762694677568	1.97940618079454	4.15646707102872	2.92205082325199	3.29150328658204	5.39710107235127	8.0054056948531	8.13215385072806	3.47349292183936	6.59808065351766	3.06737435994557	26.3874154696341	2.56518052074537	4.20142471254918	2.58317901634492	5.09710249908166	6.9726874830819
ENSG00000168970.16	3.41404979273928	6.7781392521585	4.18871600358353	2.17065957447292	2.46936454083872	2.11778587896223	3.50117878548384	4.31675933579342	7.24259913258963	1.0268973146877	2.76294374257954	1.59608604569765	1.96056287406504	3.13432575358985	6.74170465266802	6.00790230811835	2.25297530893877	5.91251078910381	2.42850396163364	21.2322008107147	1.7923431555101	3.25797923098801	1.86686080553835	4.57967631829665	6.1832783513463
ENSG00000137877.8	1.3838043511862	1.25095663635465	0.441055854702108	0.131039881495314	0.206150968556069	0.0126466605263692	0.0853717458716382	0.0631811181390453	0.399887995976232	0.0645823185255829	0.257613041091669	0.115313168262107	0.0618474401497812	0.290371719168123	0.152633537303548	0.06552922058467	0.150515719748993	0.469788903797337	0.0943647540293559	0.804791343228819	0.16179796918447	0.0768712635036011	0.142575251533801	0.166594504239985	0.21785256832441
ENSG00000200293.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264850.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212203928749648	0	0	0	0
ENSG00000174171.4	0.706187012874425	0.288704109739404	0.056270222787612	0.0758252640774805	0.052132222759475	0.00284847179024494	0.0157847646710207	0	0.0241255743552003	0.00419602057925682	0	0.0286813683555174	0.0180983096352053	0.206144831411757	0.00523529380766069	0.0942094484066626	0.130869461848958	0.0147189572969743	0.0118960378975307	0.150903617915944	0	0	0.00297342133166533	0.043295687373327	0.00350486028652501
ENSG00000272003.1	1.1114080212448	0.424950235132751	0.331564690771996	0.449007452211557	0.935723887483028	0.0464794212566895	0.0585375071751109	0.359365370193725	0.751541660289511	0.211109062193693	0.166427559106097	1.01400654469864	0.255045533993815	0.0750832780810381	0.0854259561643316	0.0960778480817669	0.175411034634358	0.360260869885497	0.281461585821822	0.402928754177755	0.108117308949541	0.339023744470854	0.32749827330902	0.235489839255146	0.200164724788201
ENSG00000103966.5	4.55532494139892	0.973831306984889	1.32473833221227	2.85570866763845	2.14755902902749	0.71439402608609	0.841814648683055	1.86558089245851	3.58488042260088	1.44548022156855	0.542311322901978	8.26122485612099	1.15373167658229	0.567733922260609	1.00362008409211	0.984485016566229	0.838064237891147	2.13746367704057	1.79010901997218	1.75786440049843	0.532436663706431	1.07311231790045	1.12931140852085	0.669123196863693	0.987629640403909
ENSG00000259883.1	0	0	0	0	0	0.0134886776993311	0.00679520997687734	0.00802234875594593	0.0519292960563826	0	0	0.0452726657440528	0.0155823437043118	0.0174317857023422	0.0123956275562706	0.0446120228447115	0.0088531481417555	0	0	0.0129925506192928	0	0.0163978735031028	0	0.0227803076235793	0
ENSG00000246740.2	0.00636869262273928	0	0.00608962350562659	0	0	0.00416157283160636	0	0	0	0	0	0	0	0	0	0	0	0	0.00347598514316803	0.00801701202679052	0	0	0	0	0.010241092361827
ENSG00000188089.9	0.00265610194663309	0.00725406180514614	0.00126985723803078	0	0	0	0	0.00516124073000193	0	0	0.0110482617860819	0	0.00100250225267227	0.00112148754810629	0.00478489428198494	0	0.00455659360299966	0.00747370286649607	0.00144968071975583	0	0.00201862882822596	0.00210993999848002	0.0072469701481376	0	0.00213555489087163
ENSG00000257797.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159337.6	1.62158280642702	0.0274942778500226	0	0.0121665658410337	0.00148178081194895	0	0.17844369523748	0.00481528290450316	0.00311697059240724	0.00198776062473941	0	0	0.00116913069248973	0.0680104274404733	0.0148805431621403	0	0.00132848914310889	0	0.03550335234105	0	0	0	0.0443704139587607	0	0.00498102176181503
ENSG00000168907.9	0	0.0135358552368073	0	0	0	0	0	0.00154091452188199	0.00398978448026617	0	0	0	0	0	0	0.00214224399684059	0	0	0.00216404755176306	0	0	0	0	0	0
ENSG00000166887.11	11.7053262155111	8.50158731664656	12.7477631250729	8.91867663039616	14.6175109447448	6.74973432074529	9.75044679582129	14.0078231627572	21.243236430745	8.04597340883527	11.6163330279848	6.41287310264508	9.79428213534521	7.72751060184829	19.078110371856	13.2363871780259	9.01339012312128	10.8395546488215	9.90439767815587	13.5304422149315	9.10701646748734	9.20084682259098	6.52624909749071	12.5975101158394	14.127319927464
ENSG00000207712.1	0.0820379529083787	0.336079935590997	0.313772559599193	0	0	0.321642386789205	0	0	0.412757600613103	0	0.426554024627596	0	0.0619277680207445	0.138555739963978	0.0985260705761298	0.265947445463447	0.0703688372916855	0.461674511093242	0.0895514110595557	0.722894800951786	0.498788616030101	0.130337736813322	0.22383425323526	0	0.659600252891898
ENSG00000261002.1	0.144978001799625	0.131982808713873	0.107819619416929	0.117503412201562	0.123293762134311	0.126313002099404	0.275742468009075	0.0939053272899946	0.186409353637213	0.139551660135425	0.100507871389984	0.256136521602043	0.0668794822653182	0.149634589616968	0.0677117428352147	0.130551124544304	0.186534397638587	0.217566449762159	0.290135695143358	0.16222277777287	0.09794027480753	0.0255926325321706	0.0219756301253241	0.0533308213900191	0.0518066595388778
ENSG00000103978.11	17.528829768768	7.76684660503418	9.07141288604299	10.8847523762291	6.60789917451675	10.2229669632194	12.0683221038016	13.3932164959011	11.8865768366969	7.37745794987941	10.0285080140828	10.1364449422299	7.13357352412474	10.6619732892359	12.996396241925	7.05706236786273	8.90722395642522	10.8221528630441	13.1152272272045	6.52340667564077	11.9700788083709	15.8939499477484	7.68931545343598	10.4853663036995	16.4876455483071
ENSG00000214013.5	3.03603408704678	2.71629264620341	2.8465622172487	2.2717836024604	1.44837682561385	1.88779178349084	1.85703671753776	2.68174226782823	3.25197131390524	0.899046412729323	1.71102281009565	2.00869692698919	1.78841914423578	1.54335949645626	2.83912776254451	2.07337496400111	1.87231468758031	2.76910990034305	2.62007502551683	6.12375682056947	2.38764626090479	3.19153615010162	1.9960277542406	5.13767227269338	4.29094640507833
ENSG00000260571.1	0.894839679113078	1.20012480346584	1.03897781280938	0.753154401099172	0.611517253959336	0.563842979250955	0.347169733818655	0.434704982287552	0.707489734705512	0.133303697960687	0.58158671229345	0.49063569682862	0.446302729771992	0.445298116089049	0.690869555124188	0.846083138077487	0.233008459224878	0.881260622982401	0.505839597009097	3.45977534683867	0.655786840051624	1.37090173780759	0.632174452159425	2.32770830066959	1.87575477539258
ENSG00000258461.1	3.29042459216482	2.54561960064564	1.53320224424708	0.98290220433444	0.811877543099203	0.806149234098225	0.861591882909727	2.22244484685653	1.71981155123124	0.260248517494522	0.893078079485821	0.463409843232807	0.72932876089356	0.848987687166856	2.29000327163702	1.04402880464269	0.708886927277804	1.93705575382462	1.85448124457357	4.36941146605269	1.86484994344445	1.16952302428811	1.22739776377913	3.93394937215364	2.55102869541365
ENSG00000092529.18	3.07819067290147	2.21399510438561	1.43604933983846	0.896682307188371	0.761487419272799	0.754282438740603	0.763036234831898	1.99823115346314	1.54716903389104	0.22899358945989	0.838969974740338	0.43214696935664	0.671087399953402	0.812316455589161	2.11860826628403	0.868447088110508	0.640124554790051	1.74275151962926	1.69360243181457	3.82995516677286	1.69796241682308	1.09444056328254	1.09850729290531	3.50313518675542	2.30527009031761
